municipality_id,municipality_key,name_en,name_ar,governorate_en,district_en,dglac_found,dglac_detail_status,official_website_status,complaint_form_status,municipal_app_status,official_social_status,news_trace_status,civic_tracker_status,public_forum_status,batch_status,priority_hint,next_search_queries,notes,rank,batch_id,batch_priority,priority_score,research_tier,recommended_next_action,reason_codes,dglac_form_available,dglac_website_found,dglac_email_found,official_search_queries,social_search_queries,news_search_queries
57801,al_hlousiyeh,Al Hlousiyeh,الحلوسية,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Hlousiyeh"" municipality Lebanon complaint | ""Al Hlousiyeh"" municipality Lebanon official website | ""Al Hlousiyeh"" municipality Lebanon Facebook | ""الحلوسية"" بلدية شكوى | ""الحلوسية"" بلدية فيسبوك",Official DGLAC detail fetched.,629,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Hlousiyeh"" municipality Lebanon official website | ""Al Hlousiyeh"" municipality complaint form | ""الحلوسية"" بلدية شكوى | ""الحلوسية"" بلدية الموقع الرسمي","site:facebook.com ""Al Hlousiyeh"" municipality | site:facebook.com ""الحلوسية"" بلدية | site:instagram.com ""Al Hlousiyeh"" municipality | site:x.com ""Al Hlousiyeh"" municipality","""Al Hlousiyeh"" municipality repair Lebanon | ""الحلوسية"" بلدية اصلاح | NNA ""Al Hlousiyeh"" municipality | ""Al Hlousiyeh"" water electricity waste road Lebanon"
57756,al_jibbin,Al Jibbin,الجبين,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Jibbin"" municipality Lebanon complaint | ""Al Jibbin"" municipality Lebanon official website | ""Al Jibbin"" municipality Lebanon Facebook | ""الجبين"" بلدية شكوى | ""الجبين"" بلدية فيسبوك",Official DGLAC detail fetched.,630,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Jibbin"" municipality Lebanon official website | ""Al Jibbin"" municipality complaint form | ""الجبين"" بلدية شكوى | ""الجبين"" بلدية الموقع الرسمي","site:facebook.com ""Al Jibbin"" municipality | site:facebook.com ""الجبين"" بلدية | site:instagram.com ""Al Jibbin"" municipality | site:x.com ""Al Jibbin"" municipality","""Al Jibbin"" municipality repair Lebanon | ""الجبين"" بلدية اصلاح | NNA ""Al Jibbin"" municipality | ""Al Jibbin"" water electricity waste road Lebanon"
58980,al_louwayzeh,Al-Louwayzeh,اللويزه,South,Jezzine,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al-Louwayzeh"" municipality Lebanon complaint | ""Al-Louwayzeh"" municipality Lebanon official website | ""Al-Louwayzeh"" municipality Lebanon Facebook | ""اللويزه"" بلدية شكوى | ""اللويزه"" بلدية فيسبوك",Official DGLAC detail fetched.,631,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al-Louwayzeh"" municipality Lebanon official website | ""Al-Louwayzeh"" municipality complaint form | ""اللويزه"" بلدية شكوى | ""اللويزه"" بلدية الموقع الرسمي","site:facebook.com ""Al-Louwayzeh"" municipality | site:facebook.com ""اللويزه"" بلدية | site:instagram.com ""Al-Louwayzeh"" municipality | site:x.com ""Al-Louwayzeh"" municipality","""Al-Louwayzeh"" municipality repair Lebanon | ""اللويزه"" بلدية اصلاح | NNA ""Al-Louwayzeh"" municipality | ""Al-Louwayzeh"" water electricity waste road Lebanon"
59475,al_lubiyah,Al Lubiyah,اللوبية,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Lubiyah"" municipality Lebanon complaint | ""Al Lubiyah"" municipality Lebanon official website | ""Al Lubiyah"" municipality Lebanon Facebook | ""اللوبية"" بلدية شكوى | ""اللوبية"" بلدية فيسبوك",Official DGLAC detail fetched.,632,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Lubiyah"" municipality Lebanon official website | ""Al Lubiyah"" municipality complaint form | ""اللوبية"" بلدية شكوى | ""اللوبية"" بلدية الموقع الرسمي","site:facebook.com ""Al Lubiyah"" municipality | site:facebook.com ""اللوبية"" بلدية | site:instagram.com ""Al Lubiyah"" municipality | site:x.com ""Al Lubiyah"" municipality","""Al Lubiyah"" municipality repair Lebanon | ""اللوبية"" بلدية اصلاح | NNA ""Al Lubiyah"" municipality | ""Al Lubiyah"" water electricity waste road Lebanon"
58998,al_maknouneh,Al Maknouneh,المكنونيه,South,Jezzine,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Maknouneh"" municipality Lebanon complaint | ""Al Maknouneh"" municipality Lebanon official website | ""Al Maknouneh"" municipality Lebanon Facebook | ""المكنونيه"" بلدية شكوى | ""المكنونيه"" بلدية فيسبوك",Official DGLAC detail fetched.,633,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Maknouneh"" municipality Lebanon official website | ""Al Maknouneh"" municipality complaint form | ""المكنونيه"" بلدية شكوى | ""المكنونيه"" بلدية الموقع الرسمي","site:facebook.com ""Al Maknouneh"" municipality | site:facebook.com ""المكنونيه"" بلدية | site:instagram.com ""Al Maknouneh"" municipality | site:x.com ""Al Maknouneh"" municipality","""Al Maknouneh"" municipality repair Lebanon | ""المكنونيه"" بلدية اصلاح | NNA ""Al Maknouneh"" municipality | ""Al Maknouneh"" water electricity waste road Lebanon"
57792,al_mansouri,Al Mansouri,المنصوري,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Mansouri"" municipality Lebanon complaint | ""Al Mansouri"" municipality Lebanon official website | ""Al Mansouri"" municipality Lebanon Facebook | ""المنصوري"" بلدية شكوى | ""المنصوري"" بلدية فيسبوك",Official DGLAC detail fetched.,634,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Mansouri"" municipality Lebanon official website | ""Al Mansouri"" municipality complaint form | ""المنصوري"" بلدية شكوى | ""المنصوري"" بلدية الموقع الرسمي","site:facebook.com ""Al Mansouri"" municipality | site:facebook.com ""المنصوري"" بلدية | site:instagram.com ""Al Mansouri"" municipality | site:x.com ""Al Mansouri"" municipality","""Al Mansouri"" municipality repair Lebanon | ""المنصوري"" بلدية اصلاح | NNA ""Al Mansouri"" municipality | ""Al Mansouri"" water electricity waste road Lebanon"
59412,al_marwaniyah,Al Marwaniyah,المروانيه,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Marwaniyah"" municipality Lebanon complaint | ""Al Marwaniyah"" municipality Lebanon official website | ""Al Marwaniyah"" municipality Lebanon Facebook | ""المروانيه"" بلدية شكوى | ""المروانيه"" بلدية فيسبوك",Official DGLAC detail fetched.,635,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Marwaniyah"" municipality Lebanon official website | ""Al Marwaniyah"" municipality complaint form | ""المروانيه"" بلدية شكوى | ""المروانيه"" بلدية الموقع الرسمي","site:facebook.com ""Al Marwaniyah"" municipality | site:facebook.com ""المروانيه"" بلدية | site:instagram.com ""Al Marwaniyah"" municipality | site:x.com ""Al Marwaniyah"" municipality","""Al Marwaniyah"" municipality repair Lebanon | ""المروانيه"" بلدية اصلاح | NNA ""Al Marwaniyah"" municipality | ""Al Marwaniyah"" water electricity waste road Lebanon"
59439,al_mayy_wal_mayy,Al Mayy Wal Mayy,الميه وميه,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Mayy Wal Mayy"" municipality Lebanon complaint | ""Al Mayy Wal Mayy"" municipality Lebanon official website | ""Al Mayy Wal Mayy"" municipality Lebanon Facebook | ""الميه وميه"" بلدية شكوى | ""الميه وميه"" بلدية فيسبوك",Official DGLAC detail fetched.,636,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Mayy Wal Mayy"" municipality Lebanon official website | ""Al Mayy Wal Mayy"" municipality complaint form | ""الميه وميه"" بلدية شكوى | ""الميه وميه"" بلدية الموقع الرسمي","site:facebook.com ""Al Mayy Wal Mayy"" municipality | site:facebook.com ""الميه وميه"" بلدية | site:instagram.com ""Al Mayy Wal Mayy"" municipality | site:x.com ""Al Mayy Wal Mayy"" municipality","""Al Mayy Wal Mayy"" municipality repair Lebanon | ""الميه وميه"" بلدية اصلاح | NNA ""Al Mayy Wal Mayy"" municipality | ""Al Mayy Wal Mayy"" water electricity waste road Lebanon"
59061,al_midan,Al Midan,الميدان,South,Jezzine,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Midan"" municipality Lebanon complaint | ""Al Midan"" municipality Lebanon official website | ""Al Midan"" municipality Lebanon Facebook | ""الميدان"" بلدية شكوى | ""الميدان"" بلدية فيسبوك",Official DGLAC detail fetched.,637,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Midan"" municipality Lebanon official website | ""Al Midan"" municipality complaint form | ""الميدان"" بلدية شكوى | ""الميدان"" بلدية الموقع الرسمي","site:facebook.com ""Al Midan"" municipality | site:facebook.com ""الميدان"" بلدية | site:instagram.com ""Al Midan"" municipality | site:x.com ""Al Midan"" municipality","""Al Midan"" municipality repair Lebanon | ""الميدان"" بلدية اصلاح | NNA ""Al Midan"" municipality | ""Al Midan"" water electricity waste road Lebanon"
57639,al_qulaylah,Al Qulaylah,القليلة,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Qulaylah"" municipality Lebanon complaint | ""Al Qulaylah"" municipality Lebanon official website | ""Al Qulaylah"" municipality Lebanon Facebook | ""القليلة"" بلدية شكوى | ""القليلة"" بلدية فيسبوك",Official DGLAC detail fetched.,638,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Qulaylah"" municipality Lebanon official website | ""Al Qulaylah"" municipality complaint form | ""القليلة"" بلدية شكوى | ""القليلة"" بلدية الموقع الرسمي","site:facebook.com ""Al Qulaylah"" municipality | site:facebook.com ""القليلة"" بلدية | site:instagram.com ""Al Qulaylah"" municipality | site:x.com ""Al Qulaylah"" municipality","""Al Qulaylah"" municipality repair Lebanon | ""القليلة"" بلدية اصلاح | NNA ""Al Qulaylah"" municipality | ""Al Qulaylah"" water electricity waste road Lebanon"
59394,al_quryah,Al Quryah,القريه,South,Saida,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Quryah"" municipality Lebanon complaint | ""Al Quryah"" municipality Lebanon official website | ""Al Quryah"" municipality Lebanon Facebook | ""القريه"" بلدية شكوى | ""القريه"" بلدية فيسبوك",Official DGLAC detail fetched.,639,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Quryah"" municipality Lebanon official website | ""Al Quryah"" municipality complaint form | ""القريه"" بلدية شكوى | ""القريه"" بلدية الموقع الرسمي","site:facebook.com ""Al Quryah"" municipality | site:facebook.com ""القريه"" بلدية | site:instagram.com ""Al Quryah"" municipality | site:x.com ""Al Quryah"" municipality","""Al Quryah"" municipality repair Lebanon | ""القريه"" بلدية اصلاح | NNA ""Al Quryah"" municipality | ""Al Quryah"" water electricity waste road Lebanon"
58836,al_rayhan,Al-Rayhan,الريحان,South,Jezzine,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al-Rayhan"" municipality Lebanon complaint | ""Al-Rayhan"" municipality Lebanon official website | ""Al-Rayhan"" municipality Lebanon Facebook | ""الريحان"" بلدية شكوى | ""الريحان"" بلدية فيسبوك",Official DGLAC detail fetched.,640,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al-Rayhan"" municipality Lebanon official website | ""Al-Rayhan"" municipality complaint form | ""الريحان"" بلدية شكوى | ""الريحان"" بلدية الموقع الرسمي","site:facebook.com ""Al-Rayhan"" municipality | site:facebook.com ""الريحان"" بلدية | site:instagram.com ""Al-Rayhan"" municipality | site:x.com ""Al-Rayhan"" municipality","""Al-Rayhan"" municipality repair Lebanon | ""الريحان"" بلدية اصلاح | NNA ""Al-Rayhan"" municipality | ""Al-Rayhan"" water electricity waste road Lebanon"
57684,al_shaatiye_and_malikiyat_al_sahel,Al Shaatiye and Malikiyat Al Sahel,الشعيتية ومالكية الساحل,South,Sour,yes,fetched,not_found,not_found,unknown,unknown,unknown,unknown,unknown,unbatched,needs_scoring,"""Al Shaatiye and Malikiyat Al Sahel"" municipality Lebanon complaint | ""Al Shaatiye and Malikiyat Al Sahel"" municipality Lebanon official website | ""Al Shaatiye and Malikiyat Al Sahel"" municipality Lebanon Facebook | ""الشعيتية ومالكية الساحل"" بلدية شكوى | ""الشعيتية ومالكية الساحل"" بلدية فيسبوك",Official DGLAC detail fetched.,641,,,87,T2_official_channel_gap,official_website_social_news_search,no_dglac_form;no_dglac_website;no_dglac_email;official_social_status_unknown;news_trace_status_unknown;civic_tracker_status_unknown;public_forum_status_unknown,no,no,no,"""Al Shaatiye and Malikiyat Al Sahel"" municipality Lebanon official website | ""Al Shaatiye and Malikiyat Al Sahel"" municipality complaint form | ""الشعيتية ومالكية الساحل"" بلدية شكوى | ""الشعيتية ومالكية الساحل"" بلدية الموقع الرسمي","site:facebook.com ""Al Shaatiye and Malikiyat Al Sahel"" municipality | site:facebook.com ""الشعيتية ومالكية الساحل"" بلدية | site:instagram.com ""Al Shaatiye and Malikiyat Al Sahel"" municipality | site:x.com ""Al Shaatiye and Malikiyat Al Sahel"" municipality","""Al Shaatiye and Malikiyat Al Sahel"" municipality repair Lebanon | ""الشعيتية ومالكية الساحل"" بلدية اصلاح | NNA ""Al Shaatiye and Malikiyat Al Sahel"" municipality | ""Al Shaatiye and Malikiyat Al Sahel"" water electricity waste road Lebanon"
