review_id,source,arabizi_variant,normalized_arabizi,arabic_lebanese,english_meaning,category,complaint_use,candidate_sector,candidate_issue,decision,reason,suggested_action,preferred_rewrite
CFR-06404,master_signal_lexicon,l matbakh m3abba,l matbakh m3abba,المطبخ معبّى,the kitchen is filled/packed,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06405,master_signal_lexicon,l matbakh malyen,l matbakh malyen,المطبخ مليان,the kitchen is full,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06406,master_signal_lexicon,l matbakh neshif,l matbakh neshif,المطبخ ناشف,the kitchen is dry,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06407,master_signal_lexicon,l balcony malyen,l balcony malyen,البلكون مليان,the balcony is full,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06408,master_signal_lexicon,l balcony neshif,l balcony neshif,البلكون ناشف,the balcony is dry,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06409,master_signal_lexicon,l balcony mratab,l balcony mratab,البلكون مرتّب,the balcony is neat/organized,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06410,master_signal_lexicon,l saf mesh jahiz,l saf mesh jahiz,الصف مش جاهز,the classroom/class is not ready,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06411,master_signal_lexicon,l may mesh jahze,l may mesh jahze,المي مش جاهزة,the water is not ready,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06412,master_signal_lexicon,l location daye3,l location daye3,اللوكيشن ضايع,the location is missing/lost,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06413,master_signal_lexicon,l location wese5,l location wese5,اللوكيشن وسخ,the location is dirty,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06414,master_signal_lexicon,l location bati2,l location bati2,اللوكيشن بطيء,the location is slow,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06415,master_signal_lexicon,l location sari3,l location sari3,اللوكيشن سريع,the location is fast,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06416,master_signal_lexicon,l location 2arib,l location 2arib,اللوكيشن قريب,the location is close,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06417,master_signal_lexicon,l location jahiz,l location jahiz,اللوكيشن جاهز,the location is ready,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06418,master_signal_lexicon,3am nazzef l oda,3am nazzef l oda,عم نضّف الأوضة,I am cleaning the room,home,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06419,master_signal_lexicon,l tari2 mballale,l tari2 mballale,الطريق مبلّلة,the road is wet,weather,classification_context_support,FLOODING,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06420,master_signal_lexicon,natrak 3al tawle,natrak 3al tawle,ناطرك عالطاولة,I am waiting for you on the table,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06421,master_signal_lexicon,natrik 3al tawle,natrik 3al tawle,ناطركِ عالطاولة,I am waiting for you on the table,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06422,master_signal_lexicon,natrak la 3andak,natrak la 3andak,ناطرك لعندك,I am waiting for you to your place,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06423,master_signal_lexicon,natrik la 3andak,natrik la 3andak,ناطركِ لعندك,I am waiting for you to your place,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06424,master_signal_lexicon,natrak la 3andik,natrak la 3andik,ناطرك لعندكِ,I am waiting for you to your place,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06425,master_signal_lexicon,natrik la 3andik,natrik la 3andik,ناطركِ لعندكِ,I am waiting for you to your place,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06426,master_signal_lexicon,ana ben l karsye,ana ben l karsye,أنا بين الكراسي,I am between the chairs,directions,classification_context_support,ROADS,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06427,master_signal_lexicon,ba3edne bel chat,ba3edne bel chat,بعدني بالشات,I am still in the chat,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06428,master_signal_lexicon,l charger m2atta3,l charger m2atta3,الشارجر مقطّع,the charger is cutting out,problems,classification_context_support,,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06429,master_signal_lexicon,l charger m3alla2,l charger m3alla2,الشارجر معلّق,the charger is stuck/lagging,problems,classification_context_support,,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06430,master_signal_lexicon,l charger mballal,l charger mballal,الشارجر مبلّل,the charger is wet,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06431,master_signal_lexicon,l charger mkarkab,l charger mkarkab,الشارجر مكركب,the charger is messy,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06432,master_signal_lexicon,l screen m3attale,l screen m3attale,الشاشة معطّلة,the screen is not working,problems,classification_context_support,,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06433,master_signal_lexicon,l screen mballale,l screen mballale,الشاشة مبلّلة,the screen is wet,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06434,master_signal_lexicon,l screen mkarkabe,l screen mkarkabe,الشاشة مكركبة,the screen is messy,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06435,master_signal_lexicon,l screen mawjoude,l screen mawjoude,الشاشة موجودة,the screen is available/present,phone_internet,classification_context_support,OTHER,,QUARANTINE_PRIVATE_DEVICE,"private device/accessory language, not public infrastructure",Use only as OTHER hard-negative after review.,
CFR-06436,master_signal_lexicon,l keyboard neshif,l keyboard neshif,الكيبورد ناشف,the keyboard is dry,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06437,master_signal_lexicon,l keyboard khafif,l keyboard khafif,الكيبورد خفيف,the keyboard is light,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06438,master_signal_lexicon,l keyboard mratab,l keyboard mratab,الكيبورد مرتّب,the keyboard is neat/organized,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06439,master_signal_lexicon,l camera m3alla2a,l camera m3alla2a,الكاميرا معلّقة,the camera is stuck/lagging,problems,classification_context_support,,,REVIEW_CONTEXT_SUPPORT,"master context-support row is evidence-only, not generation-ready",Keep out of generation until mapped to a CedarFix scenario or marked as hard negative.,
CFR-06440,master_signal_lexicon,l camera mballale,l camera mballale,الكاميرا مبلّلة,the camera is wet,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
CFR-06441,master_signal_lexicon,l camera mkarkabe,l camera mkarkabe,الكاميرا مكركبة,the camera is messy,phone_internet,classification_context_support,OTHER,,REVIEW_CONTEXT_ONLY,"sector hint exists but no issue; useful for understanding, unsafe for generation",Map to a scenario/issue before generation.,
