surface_id,surface_form,normalized_surface,canonical_form,source_layer,source_id,source_field,sector,issue_type,category,variant_rule,confidence_level,false_friend_risk,risk_level,allowed_uses,blocked_uses,review_status,reviewer_id,must_not_auto_promote,source_reference,created_at
ASF-07350,el bulldozer,el bulldozer,jrafe,candidate_bank,ARZ-CAND-0385,variants,ROADS,ROAD_BLOCKED,noun_infra,ADD_EL_ARTICLE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07351,boulldozer,boulldozer,jrafe,candidate_bank,ARZ-CAND-0385,variants,ROADS,ROAD_BLOCKED,noun_infra,U_TO_OU,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07352,shajar seket,shajar seket,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07353,shajarseket,shajarseket,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07354,shajar-seket,shajar-seket,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07355,chajar seket,chajar seket,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SH_TO_CH,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07356,s7ajar seket,s7ajar seket,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,H_TO_7_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07357,shajre sak3a,shajre sak3a,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07358,shajresak3a,shajresak3a,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07359,shajre-sak3a,shajre-sak3a,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07360,chajre sak3a,chajre sak3a,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SH_TO_CH,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07361,s7ajre sak3a,s7ajre sak3a,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,H_TO_7_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07362,shajar 3al tari2,shajar 3al tari2,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07363,shajar3altari2,shajar3altari2,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07364,shajar-3al-tari2,shajar-3al-tari2,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07365,shajar 3al taree2,shajar 3al taree2,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,I_TO_EE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07366,chajar 3al tari2,chajar 3al tari2,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SH_TO_CH,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07367,shajar 3al tari',shajar 3al tari',shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,2_TO_APOSTROPHE,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07368,s7ajar 3al tari2,s7ajar 3al tari2,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,H_TO_7_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07369,shajara saktet,shajara saktet,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07370,shajarasaktet,shajarasaktet,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07371,shajara-saktet,shajara-saktet,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07372,chajara saktet,chajara saktet,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SH_TO_CH,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07373,s7ajara saktet,s7ajara saktet,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,H_TO_7_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07374,shajar nkassar,shajar nkassar,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07375,shajarnkassar,shajarnkassar,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07376,shajar-nkassar,shajar-nkassar,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07377,chajar nkassar,chajar nkassar,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,SH_TO_CH,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07378,s7ajar nkassar,s7ajar nkassar,shajar seket,candidate_bank,ARZ-CAND-0389,variants,ROADS,ROAD_BLOCKED,noun_infra,H_TO_7_LOW_CONF,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07379,sa5ra saktet,sa5ra saktet,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07380,sa5rasaktet,sa5rasaktet,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07381,sa5ra-saktet,sa5ra-saktet,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07382,sakhra saktet,sakhra saktet,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,5_TO_KH,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07383,sa5ra 3al tari2,sa5ra 3al tari2,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07384,sa5ra3altari2,sa5ra3altari2,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07385,sa5ra-3al-tari2,sa5ra-3al-tari2,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07386,sa5ra 3al taree2,sa5ra 3al taree2,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,I_TO_EE,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07387,sakhra 3al tari2,sakhra 3al tari2,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,5_TO_KH,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07388,sa5ra 3al tari',sa5ra 3al tari',sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,2_TO_APOSTROPHE,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07389,nzela2 turbe,nzela2 turbe,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,BASE_SOURCE_FORM,HIGH,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07390,nzela2turbe,nzela2turbe,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,REMOVE_SPACES_PUNCT,MEDIUM,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07391,nzela2-turbe,nzela2-turbe,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,SPACE_TO_HYPHEN,MEDIUM,false,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
ASF-07392,nzela2 tourbe,nzela2 tourbe,sa5ra saktet,candidate_bank,ARZ-CAND-0390,variants,ROADS,ROAD_BLOCKED,noun_infra,U_TO_OU,LOW,true,LOW,normalization_support|oov_detection|duplicate_matching_support|language_detection_features|stress_test_generation,routing|severity_assignment|sector_classification|issue_type_decision|core_vocab_promotion,REVIEW_ONLY_GENERATED,SYSTEM-V15,true,build_full_lexicon_fixed_v2.py,2026-05-21T00:00:00Z
