issue_type,severity,canonical_key,variant,current_value,expected_or_note,source
no_review_status,LOW,ri7a 7ar2,ri7a 7ar2,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,y2atte3,yin2ate3,also maps to: ten2ute3,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,y2atte3,y2atte3,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,y2atte3,y2atte3,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,sarif,sarif,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,sarif,sarif,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,may weskha,may weskha,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,may weskha,may weskha,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,may 2at3a,may 2at3a,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,may 2at3a,may 2at3a,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,5azzan,5azzan,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,5azzan,5azzan,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,daght,daght,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,daght,daght,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,n3abbi,n3abbi,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,n3abbi,n3abbi,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,tousal,tousal,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,tousal,tousal,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,tenhar,tenhar,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,tenhar,tenhar,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,biar,joura kbire,also maps to: jora 7ofra,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,biar,biar,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,biar,biar,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,rasif mkassar,rasif mkassar,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,rasif mkassar,rasif mkassar,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,3ajale,3ajale,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,3ajale,3ajale,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,siyaret,siyara,also maps to: sayyara,Resolve which canonical owns this variant; remove from the others,unknown
variant_collision,HIGH,siyaret,sayara,also maps to: sayyara_mstr1,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,siyaret,siyaret,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,siyaret,siyaret,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,maf2oud,maf2oud,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,maf2oud,maf2oud,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,akyas,akyes,also maps to: kyes,Resolve which canonical owns this variant; remove from the others,unknown
variant_collision,HIGH,akyas,kyes,also maps to: kyes,Resolve which canonical owns this variant; remove from the others,unknown
meaning_conflict,HIGH,akyas,kyes,vocab_arabic='أكياس',master_arabic='كيس'; review which is correct,unknown
no_scope,MEDIUM,akyas,akyas,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,akyas,akyas,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ri7a 5ani2a,ri7a 5ani2a,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ri7a 5ani2a,ri7a 5ani2a,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,7ayawanet,7ayawanet,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,7ayawanet,7ayawanet,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,maksoura,mkassar,also maps to: mkassar,Resolve which canonical owns this variant; remove from the others,unknown
variant_collision,HIGH,maksoura,kharben,also maps to: kharben,Resolve which canonical owns this variant; remove from the others,unknown
meaning_conflict,HIGH,maksoura,kharben,vocab_arabic='مكسورة',master_arabic='خربان'; review which is correct,unknown
no_scope,MEDIUM,maksoura,maksoura,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,maksoura,maksoura,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,njama3et,njama3et,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,njama3et,njama3et,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,is3af,is3af,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,is3af,is3af,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ri7a ghaz,ri7a ghaz,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ri7a ghaz,ri7a ghaz,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,ishara ta7zir,ishara ta7zir,also maps to: isharet ta7zir,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,ishara ta7zir,ishara ta7zir,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ishara ta7zir,ishara ta7zir,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,tetjama3,tetjama3,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,tetjama3,tetjama3,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,tasrif,masrif,also maps to: masrif,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,tasrif,tasrif,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,tasrif,tasrif,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,msdoude,msdoude,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,msdoude,msdoude,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,matar awe,matar awe,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,matar awe,matar awe,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,2abo ghere2,2abo ghere2,also maps to: 2abo m3abba,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,2abo ghere2,2abo ghere2,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,2abo ghere2,2abo ghere2,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ogero,ogero,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ogero,ogero,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,appliances tit2azza,appliances tit2azza,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,appliances tit2azza,appliances tit2azza,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,mne7tej fa7s,mne7tej fa7s,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,mne7tej fa7s,mne7tej fa7s,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,volt na2es,volt na2es,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,volt na2es,volt na2es,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ri7a 3am tekbar,ri7a 3am tekbar,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ri7a 3am tekbar,ri7a 3am tekbar,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,7ofra 3am tekbar,7ofra 3am tekbar,also maps to: tekbar l joura,Resolve which canonical owns this variant; remove from the others,unknown
variant_collision,HIGH,7ofra 3am tekbar,joura 3am tekbar,also maps to: tekbar l joura,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,7ofra 3am tekbar,7ofra 3am tekbar,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,7ofra 3am tekbar,7ofra 3am tekbar,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,mne7tej yitfa77as,mne7tej yitfa77as,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,mne7tej yitfa77as,mne7tej yitfa77as,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,tekbar l joura,joura 3am tekbar,also maps to: 7ofra 3am tekbar,Resolve which canonical owns this variant; remove from the others,unknown
variant_collision,HIGH,tekbar l joura,7ofra 3am tekbar,also maps to: 7ofra 3am tekbar,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,tekbar l joura,tekbar l joura,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,tekbar l joura,tekbar l joura,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,todrob fiya,todrob fiya,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,todrob fiya,todrob fiya,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,5atra 3al mashi,5atra 3al mashi,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,5atra 3al mashi,5atra 3al mashi,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,5atar yenhar,5atar yenhar,also maps to: 5atar tenhar,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,5atar yenhar,5atar yenhar,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,5atar yenhar,5atar yenhar,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,sakkaro l tari2,sakkaro l tari2,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,sakkaro l tari2,sakkaro l tari2,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,silk kahraba 5atra,silk kahraba 5atra,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,silk kahraba 5atra,silk kahraba 5atra,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,tafrigh,tafrigh,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,tafrigh,tafrigh,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,btesakkar,7awiye ma btesakkar,also maps to: 7awiye btesakkar,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,btesakkar,btesakkar,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,btesakkar,btesakkar,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,dukhan 3am yifout,dukhan 3am yifout,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,dukhan 3am yifout,dukhan 3am yifout,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,7awiye tsakkir l rasif,7awiye tsakkir l rasif,also maps to: tsakkir rasif,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,7awiye tsakkir l rasif,7awiye tsakkir l rasif,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,7awiye tsakkir l rasif,7awiye tsakkir l rasif,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,ard fade,ard fade,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,ard fade,ard fade,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,tfout barra,tfout barra,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,tfout barra,tfout barra,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,5ayfin ysir,5ayfin ysir,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,5ayfin ysir,5ayfin ysir,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,kashf handase,kashf handase,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,kashf handase,kashf handase,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,saknin,saknin,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,saknin,saknin,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
variant_collision,HIGH,2owa amen,jaysh,also maps to: jaysh,Resolve which canonical owns this variant; remove from the others,unknown
no_scope,MEDIUM,2owa amen,2owa amen,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,2owa amen,2owa amen,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,tejrof l 7jara,tejrof l 7jara,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,tejrof l 7jara,tejrof l 7jara,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,may ma 3am trouh,may ma 3am trouh,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,may ma 3am trouh,may ma 3am trouh,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,sayel jeye,sayel jeye,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,sayel jeye,sayel jeye,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,aghrad t2azet,aghrad t2azet,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,aghrad t2azet,aghrad t2azet,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,tjib 7asharat,tjib 7asharat,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,tjib 7asharat,tjib 7asharat,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,wadi,wadi,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,wadi,wadi,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,shered,shered,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,shered,shered,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,sbou3en,sbou3en,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
no_review_status,LOW,sbou3en,sbou3en,(empty),Assign: V13_AUDIT_PROMOTED | MASTER_PROMOTED_PENDING_HUMAN_REVIEW | etc.,unknown
no_scope,MEDIUM,sa3ten,sa3ten,(empty),Assign: routeable_core_issue_term | support_only_not_issue_label | context_gated,unknown
