candidate_id,arabic_script,english,sector,issue_type,category,variants,tier_notes,usage_notes,source_type,source_reference,dialect_region,confidence_level,false_friend_risk,risk_level,review_status,reviewer_id,decision,promotion_target,created_at,updated_at
ARZ-CAND-1192,شركة,company,OTHER,organization,institution,sherke,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00759,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1193,مقاول,contractor,OTHER,actor,civic_admin,moqawel;contractor,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00763,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1194,دائرة,department,OTHER,institution,civic_admin,deyra;da2ira,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00768,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1195,مصلحة,authority/utility,OTHER,institution,civic_admin,masla7a,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00771,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1196,مؤسسة,institution/company,OTHER,institution,civic_admin,mo2assase,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00772,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1197,قائمقامية,district office,OTHER,institution,civic_admin,qa2imaqamiyye;2ayem2amiyye,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00774,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1198,إذن,permission,OTHER,legal,civic_admin,izen;2izen,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00778,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1199,رخصة,permit/license,OTHER,legal,civic_admin,rou5sa;roukhsa,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00781,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1200,قرار,decision,OTHER,workflow,civic_admin,2arar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00788,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1201,كشف,inspection,OTHER,workflow,civic_admin,kashf,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00793,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1202,معاملة,paperwork/transaction,OTHER,workflow,civic_admin,m3amele,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00794,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1203,محضر,official report,OTHER,workflow,civic_admin,ma7dar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00795,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1204,مناقصه,tender,OTHER,workflow,civic_admin,mona2asa;tender,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00798,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1205,مراجعة,follow-up,OTHER,workflow,civic_admin,mraj3a;muraja3a,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00800,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1206,رقم شكوى,complaint number,OTHER,workflow,civic_admin,ra2em;complaint number,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00803,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1207,صيانة,maintenance,OTHER,workflow,civic_admin,siyane;siyeni,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00804,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1208,تحويل,transfer/routing,OTHER,workflow,civic_admin,ta7wil;tahwil,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00805,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1209,تمويل,funding,OTHER,workflow,civic_admin,tamwil,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00806,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1210,رقم تتبع,tracking number,OTHER,workflow,civic_admin,tracking;ra2em tatabbo3,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00807,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1211,زيارة,visit,OTHER,workflow,civic_admin,ziyara,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00809,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1212,مسؤولية,responsibility,OTHER,responsibility,complaint_discourse,mas2ouliye;mas2oliye,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00815,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1213,وضع,situation,OTHER,situation,complaint_discourse,wad3,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00817,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1214,موضوع,matter/issue,OTHER,topic,complaint_discourse,mawdou3;mawdo3,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00819,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1215,لوكيشن,location/pin,OTHER,location,evidence_word,location;maw2a3;pin,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00820,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1216,صورة,photo,OTHER,media,evidence_word,soura;sora;photo,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00821,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1217,فيديو,video,OTHER,media,evidence_word,video,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00822,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1218,دليل,proof/evidence,OTHER,evidence,evidence_metadata,dalil;proof,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00823,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1219,عنوان,address,OTHER,geolocation,evidence_metadata,3enwen;3onwan,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00824,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1220,إحداثيات,coordinates,OTHER,geolocation,evidence_metadata,coordinates;i7dasiyat,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00826,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1221,خريطة,map,OTHER,geolocation,evidence_metadata,khrita;5arita;5rita;kharita;map,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00827,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1222,سكرينشوت,screenshot,OTHER,media,evidence_metadata,screenshot;screen;scrinshot;scrin,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00839,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1223,صور,photos,OTHER,media,evidence_metadata,suwar;souwar;sowar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00841,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1224,أولوية,priority,OTHER,metadata,evidence_metadata,awlawiyye;priority,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00844,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1225,اسم,name,OTHER,metadata,evidence_metadata,isem;ism,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00846,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1226,مرفق,attached,OTHER,metadata,evidence_metadata,morfa2;attached,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00847,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1227,نوع,type,OTHER,metadata,evidence_metadata,no3;naw3,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00848,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1228,تاريخ,date,OTHER,metadata,evidence_metadata,terikh;tarikh;teri5;tari5,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00850,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1229,وقت,time,OTHER,metadata,evidence_metadata,wa2et;waqt,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00851,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1230,تعهّد,contracting,OTHER,admin,code_switch,ta3ahhod;contract,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00860,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1231,إيميل,email,OTHER,digital,code_switch,email;mail,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00865,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1232,فيسبوك,Facebook,OTHER,digital,code_switch,facebook;fb,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00866,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1233,رسالة,message,OTHER,digital,code_switch,message;msg;sms,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00867,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1234,موبايل,mobile phone,OTHER,digital,code_switch,mobile;phone,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00868,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1235,تلفون,phone,OTHER,digital,code_switch,telephone;telefon;phone,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00869,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1236,دورية,patrol,OTHER,security,code_switch,dawriye;patrol,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00872,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1237,غبرة,dust,OTHER,material,object_material_surface,ghabra,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00878,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1238,قفل,lock,OTHER,object,object_material_surface,2ofol;qofol,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00887,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1239,علبة,box/container,OTHER,object,object_material_surface,3elbe,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00888,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1240,حبل,rope/cable,OTHER,object,object_material_surface,7abel;habl,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00889,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1241,برغي,screw,OTHER,object,object_material_surface,barghi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00890,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1242,جنزير,chain,OTHER,object,object_material_surface,janzir;chaine,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00893,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1243,لوح,board/panel,OTHER,object,object_material_surface,law7;lawh,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00895,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1244,مسمار,nail,OTHER,object,object_material_surface,mesmar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00896,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1245,مفتاح,key/switch,OTHER,object,object_material_surface,mifte7;miftah,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00897,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1246,شقفة,piece/chunk,OTHER,object,object_material_surface,sha2fe,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00898,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1247,شبك,mesh/fence,OTHER,object,object_material_surface,shabak,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00899,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1248,تنكة,can/tin,OTHER,object,object_material_surface,tanke,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00900,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1249,بلاطة,tile/slab,OTHER,surface,object_material_surface,blata,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00903,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1250,فتحة,opening,OTHER,surface,object_material_surface,fat7a;fatha,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00904,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1251,عطل,fault,OTHER,cause,cause_effect_word,3otel;3atal,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00906,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1252,حمولة,load,OTHER,cause,cause_effect_word,7moule,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00907,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1253,خلل,defect/fault,OTHER,cause,cause_effect_word,khalal;5alal,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00910,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1254,إغلاق,closure,OTHER,cause_effect,cause_effect_word,ighlaq;isakkar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00916,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
ARZ-CAND-1255,انزلاق,sliding/slipping,OTHER,cause_effect,cause_effect_word,inzile2;zala2,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00920,Lebanese,MEDIUM,NO,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,,,2026-05-20,2026-05-20
