registry_id,municipality_id,source_basis,name_en,name_ar,governorate_en,district_en,water_establishment_id,water_establishment_name,water_confidence,water_notes,electricity_entity_id,electricity_entity_name,electricity_confidence,electricity_notes,fixed_telecom_entity_id,fixed_telecom_entity_name,telecom_notes,local_road_entity_id,national_road_entity_id,road_notes,last_built
MUN-MOIM-2025-6768113d43ac,,moim_2025_election_results_unmatched_to_dglac,,رويسة النعمان,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-175d92a708d4,,moim_2025_election_results_unmatched_to_dglac,,سرحمول,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-fb2b9d02b109,,moim_2025_election_results_unmatched_to_dglac,,سلفايا,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-e9f1869e353a,,moim_2025_election_results_unmatched_to_dglac,,سوق الغرب,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-465864d18b1c,,moim_2025_election_results_unmatched_to_dglac,,شرتون,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-d0c0b145464c,,moim_2025_election_results_unmatched_to_dglac,,شمالن,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-35455e86bc9a,,moim_2025_election_results_unmatched_to_dglac,,عيتات,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-d60f4c32a9ec,,moim_2025_election_results_unmatched_to_dglac,,عين الجديدة,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-103a1714f807,,moim_2025_election_results_unmatched_to_dglac,,عين الرمانه,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-4a35f9429825,,moim_2025_election_results_unmatched_to_dglac,,عين السيدة,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-77ed27eaf185,,moim_2025_election_results_unmatched_to_dglac,,عين داره,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-a2ae5227dde3,,moim_2025_election_results_unmatched_to_dglac,,عين درافيل+ عبيه,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-fbe3c3d7b346,,moim_2025_election_results_unmatched_to_dglac,,عين عنوب,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-b8a6c35d9c01,,moim_2025_election_results_unmatched_to_dglac,,عين كسور,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-202daedd9a34,,moim_2025_election_results_unmatched_to_dglac,,كفرعميه,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-543d7c4984bd,,moim_2025_election_results_unmatched_to_dglac,,مجدل بعنا,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-82de051292c3,,moim_2025_election_results_unmatched_to_dglac,,محطة بحمدون,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-SEED-GAP-aley,,seed_batch_external_reference,Aley,عاليه,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-SEED-GAP-choueifat,,seed_batch_external_reference,Choueifat,الشويفات,Mount Lebanon,Aley,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-496fdd8d4ace,,moim_2025_election_results_unmatched_to_dglac,,الدليبه,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-450cf30a3d16,,moim_2025_election_results_unmatched_to_dglac,,السفلى,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-9ae32e29bc39,,moim_2025_election_results_unmatched_to_dglac,,العبادية,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-7b0094047dcc,,moim_2025_election_results_unmatched_to_dglac,,العربانية,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-1a8e4e2ffaff,,moim_2025_election_results_unmatched_to_dglac,,المرداشه+ بطشيه,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-aee947a73316,,moim_2025_election_results_unmatched_to_dglac,,الهاللية,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-730de9eede20,,moim_2025_election_results_unmatched_to_dglac,,بتبيات,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-0f803a00b3ac,,moim_2025_election_results_unmatched_to_dglac,,بعبدا+ الليلكه+تحويطة الغدير المريجه,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-5da1ade3f48b,,moim_2025_election_results_unmatched_to_dglac,,بعبدا-عين الرمانة-فرن الشباك تحويطة النهر,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-6792923b733b,,moim_2025_election_results_unmatched_to_dglac,,بعلشميه,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-7114a66a5c5f,,moim_2025_election_results_unmatched_to_dglac,,حارة الست,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
MUN-MOIM-2025-287355ee7580,,moim_2025_election_results_unmatched_to_dglac,,حاصبيا المتن,Mount Lebanon,Baabda,BMLWE,Beirut and Mount Lebanon Water Establishment,medium_high,Mapped by governorate from entity_service_area_mapping.,EDL,Electricité du Liban,medium,EDL national grid default. HITL always required (private generator ambiguity).,OGERO,OGERO,OGERO for fixed DSL/landline/cabinet. Mobile → MOBILE_OP/HITL.,MUN,MPWT,Local/internal streets → MUN. National/classified/highways → MPWT. Road class unknown → HITL.,2026-05-29
