global_row,source_file,line_number,uuid,split,style_type,audit_status,flag_count,flags,current_label,current_sector,current_issue,metadata_label,suggested_label,suggested_sector,suggested_issue,top_sector,top_sector_score,top_issue,top_issue_score,needs_human_review,confidence,is_municipal_complaint,source_arabizi,assistant_json,evidence_terms,matched_terms,notes
78040,cidarfix_v29_batch8_val_v14_enriched.jsonl,2485,ea1acb2b-4926-46c5-93bc-6a65d186573b,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,tony aby haidar ru7 ntekkk ayre fik w beli 3amadak enta 7aram tet3amaddd ya kalb,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78079,cidarfix_v29_batch8_val_v14_enriched.jsonl,2524,4b424f49-79b0-476f-b7ac-7c14f6c09349,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,7abini na7na li 3amrna hal balad mesh entou ya kalb,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence"
78237,cidarfix_v29_batch8_val_v14_enriched.jsonl,2682,65a2a825-a2af-48da-bc9e-b16ff671c96b,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,False,hawde ortet kleb tfehhh 3ala hal zamen li badna nerba7 jmiletoun w hene kazabin koss omon we7ed y2oul la tene,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78345,cidarfix_v29_batch8_val_v14_enriched.jsonl,2790,65825467-d1e5-4347-b538-96403ef000f4,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,kol khara w zebb fil bi ni3ak,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78372,cidarfix_v29_batch8_val_v14_enriched.jsonl,2817,c54b6912-0fb2-430b-a4a7-22f0b0978cb9,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,bi dal ashraf mnak w masi7e maroune bi imtiez msh kalb jaben mtlak kzeb mtl ma 2al 3nnak 3oukab sakrbr salle bl rabieh w mn5arak bl da7ie 3ala kter kizbak touwil mn5arak tfi w mit tfou 3lek michel aoun,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78394,cidarfix_v29_batch8_val_v14_enriched.jsonl,2839,6835c5a9-1eb5-47a1-bc5b-99b215d2e67b,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WATER/insufficient_info,WATER,insufficient_info,WATER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,alla may redek wchou badon y7akmou chou hal mas5ara webne l3alam ele 2atalo min beredo tfou tfou nchalla btensab bel sel ya mal3oun alla may redek,"{""confidence"": ""low"", ""evidence_terms"": [""may""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WATER/insufficient_info"", ""sector"": ""WATER""}], ""label"": ""WATER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WATER""}","[""may""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78397,cidarfix_v29_batch8_val_v14_enriched.jsonl,2842,14256cda-8cfc-49e6-abd7-26969ae0b268,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,ELECTRICITY/insufficient_info,ELECTRICITY,insufficient_info,ELECTRICITY/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,ENVIRONMENT,6,ENVIRONMENT/water_pollution,6,True,low,True,baadein t3alam shou ya3ne allah w shou mahabe w nadif nafsitak el weskha w rja3 hki 3an ghayrak ya sermeye de3se bel khara inta,"{""confidence"": ""low"", ""evidence_terms"": [""rja3""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""ELECTRICITY/insufficient_info"", ""sector"": ""ELECTRICITY""}], ""label"": ""ELECTRICITY/insufficient_info"", ""needs_human_review"": true, ""sector"": ""ELECTRICITY""}","[""rja3""]",weskha,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78432,cidarfix_v29_batch8_val_v14_enriched.jsonl,2877,984fdd1e-b40a-4a47-be2a-940a6f0b4eac,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,12,SAFETY/street_dog_attack_risk,6,True,low,True,ya zbelet el 3alam ya kleb nasralla w franjeye ya etlen cha3eb souriya w abtal sawret el arz eza sar 7 ayar tene lebnen rah ykoun ma2baretkoun ya zbele toz fikoun w bi nasralla,"{""confidence"": ""low"", ""evidence_terms"": [""kleb"", ""zbele"", ""zbelet""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb"", ""zbele"", ""zbelet""]",3alam; kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78457,cidarfix_v29_batch8_val_v14_enriched.jsonl,2902,61cad647-b5db-4d77-8922-14745622d4b3,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,ya mastoul deken emak byentek btesakro l3ama bi albak chou bala akhle2 taher ni3ak ya kalb,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78459,cidarfix_v29_batch8_val_v14_enriched.jsonl,2904,edc4f6c2-f605-4833-9b87-243946e682d6,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,ELECTRICITY/insufficient_info,ELECTRICITY,insufficient_info,ELECTRICITY/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,w iza fi 7al da3esh el dababeer reb7o 3al 7izeb inte wen bdak t3ish istez zabre awlak iza rje3et 3a kis imak biwafrook walla binikoulak yeha lal sharmoota,"{""confidence"": ""low"", ""evidence_terms"": [""rje3et""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""ELECTRICITY/insufficient_info"", ""sector"": ""ELECTRICITY""}], ""label"": ""ELECTRICITY/insufficient_info"", ""needs_human_review"": true, ""sector"": ""ELECTRICITY""}","[""rje3et""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78605,cidarfix_v29_batch8_val_v14_enriched.jsonl,3050,cf50d779-44bf-4b3a-9d48-704d933056d8,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,knt shoufet rasak ben jrek ya kalb wr5tak knt 3m btjahed bl noka7 ya kalb efham ba2a w7es eno kelna b5atar,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78644,cidarfix_v29_batch8_val_v14_enriched.jsonl,3089,b564e3df-8d48-45c0-8cc9-dc8659bc8d73,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,kes 2ekht le nafadak akhou charmouta wahad kalb 7a2ak ayri,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78819,cidarfix_v29_batch8_val_v14_enriched.jsonl,3264,212681d5-01ae-4c9b-b7ff-39b3ac9ee773,val,real_world,REVIEW,1,PROFANITY_IN_COMPLAINT,ELECTRICITY/insufficient_info,ELECTRICITY,insufficient_info,ELECTRICITY/insufficient_info,,,,ELECTRICITY,18,ELECTRICITY/partial_phase_outage,6,True,low,True,wlek araftona lebnen tfeh 3al kellin bade es2al l shabeb wel sabaya so2alll fi 7ada menon 3m yjebelkon rabtet 5ebez kahraba may fi 7ada alkon bdkn la a3tikon w3ooo ya lebneniyyii w3ooo hol kellon dodkon mesh m3kn,"{""confidence"": ""low"", ""evidence_terms"": [""kahraba"", ""may""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""ELECTRICITY/insufficient_info"", ""sector"": ""ELECTRICITY""}], ""label"": ""ELECTRICITY/insufficient_info"", ""needs_human_review"": true, ""sector"": ""ELECTRICITY""}","[""kahraba"", ""may""]",kahraba,"bad/offensive language present — treat as tone/noise, not routing evidence"
78837,cidarfix_v29_batch8_val_v14_enriched.jsonl,3282,7d5d7f75-bc9b-4849-bf75-dece389a2504,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,False,sed bouzak ya falastize ya kalb 7atta law hawde keno lebnenye nnawar mtl 7adertak mch 2asrin b nacher l jaye wl 2el3at 7welayoun,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78908,cidarfix_v29_batch8_val_v14_enriched.jsonl,3353,fbf7069d-ef78-44fd-8920-bc598bd3f9b3,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,sakr tmak ya kalb alla yl3an saba7ak 2bin 7aram,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
78961,cidarfix_v29_batch8_val_v14_enriched.jsonl,3406,a162f66c-7c53-4a62-afd6-d70dfd5183fa,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,wlk ya haywen ya ebnel hayawen law enta chakhs ndif ma 3m t3ml bl sabe hek bhejet emo chou 3m t3ml hayda rouh ya ebnel haram ya kalb l3qmq bi albak,"{""confidence"": ""low"", ""evidence_terms"": [""kalb"", ""hayawen""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb"", ""hayawen""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
79096,cidarfix_v29_batch8_val_v14_enriched.jsonl,3541,dd4dcdd8-0cf3-4916-ade2-d0647c5996a7,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,ya 3aybi lchoum waynkoun ya nouweb m5abayin war 3askar ma2mour lik tfou 3laykoun law 3indkoun chweyit karame kinto falayto,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
79164,cidarfix_v29_batch8_val_v14_enriched.jsonl,3609,6240ff75-6261-48a0-a14d-cc628951ee72,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,darake l kalb yet7asab law sa7eb l she7ne shab3an min halib emo ken nezel kassaro w fet al 7abes alll leshh la2eno darab darake howe w lebes badlto tfehhh a hek dawle m3afne,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
79195,cidarfix_v29_batch8_val_v14_enriched.jsonl,3640,8322aee4-faa9-4920-914e-328cc37316cd,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,zawaj mot3a tfuhhh ya kalb w kalba,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
79439,cidarfix_v29_batch8_val_v14_enriched.jsonl,3884,42c383b7-945a-41a6-9da0-16695b6bc99f,val,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,w kamen nos el libneniye wled kalb ya3ne b ha2 halon mesh mneh bas mesh ma3neta yego el dyouf ysebo ahel el bei,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
79548,cidarfix_v29_batch8_val_v14_enriched.jsonl,3993,ed4c6c3f-0454-4a55-a58b-5bba51a2708a,val,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,SAFETY/insufficient_info,SAFETY,insufficient_info,SAFETY/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,ah ya mastoul 😜😝😜 law btekoul khara mech ahsan ma tejdeba we tehkeh nehna kedesinnnn ya majdoub we enta we de3ech we yaleh men amtelak kofarrrr we enta akid rayih 3al nar tamann 😁😆😉,"{""confidence"": ""low"", ""evidence_terms"": [""nar""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""SAFETY/insufficient_info"", ""sector"": ""SAFETY""}], ""label"": ""SAFETY/insufficient_info"", ""needs_human_review"": true, ""sector"": ""SAFETY""}","[""nar""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
