term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v9_entry_granularity,v9_standalone_individual_term,v9_component_tokens_pipe,v9_safe_individual_variants_pipe,v9_context_or_phrase_variants_pipe,v9_operational_variants_pipe,v9_operational_variant_count,v9_positive_context_pipe,v9_negative_context_pipe,v9_merge_target,v9_eval_bucket,v9_required_reviewer_count,v9_min_examples_before_promotion,v9_native_review_required,v9_second_review_required,v9_direct_use_now,v9_core_promotion_now,v9_notes,v8_safe_unique_variants_pipe,v8_context_only_variants_pipe,v8_all_operational_variants_pipe,v8_safe_unique_count,v8_context_only_count,v8_reliability_score,v8_trust_class,v8_operational_use,v8_direct_match_allowed_now,v8_normalization_allowed_now,v8_oov_suppression_allowed_now,v8_routing_allowed_now,v8_severity_allowed_now,v8_required_positive_context_pipe,v8_blocking_negative_context_pipe,v8_min_evidence_examples_before_promotion,v8_required_reviewer_count,v8_required_gates_pipe,v8_merge_target,v8_oov_action,v8_eval_required,v8_eval_bucket,source_basis,source_urls,review_status,reviewer_id,second_reviewer_required,must_not_auto_promote,lineage,v8_policy_note,created_at_utc
ARZ-V9-00922,زحمة,traffic jam,infra_roads,traffic,single_word,za7me,individual_term,TRUE,,za7me|zahme,,za7me|zahme,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,za7me|zahme,,za7me|zahme,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00923,مطب,speed bump,infra_roads,traffic_calming,single_word,matab,individual_term,TRUE,,mattab,matab|mtabb,mattab|matab|mtabb,3,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,mattab,matab|mtabb,mattab|matab|mtabb,1,2,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00924,حفر,digging,infra_roads,works,single_word,7afir,individual_term,TRUE,,7afir|hafir,,7afir|hafir,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,7afir|hafir,,7afir|hafir,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00925,حفريات,excavation,infra_roads,works,single_word,7afriyat,individual_term,TRUE,,,7afriyat|hafriyat,7afriyat|hafriyat,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,7afriyat|hafriyat,7afriyat|hafriyat,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00926,حفريات,excavations,infra_roads,works,single_word,7afriyet,individual_term,TRUE,,7afriyet,7afriyat|hafriyat,7afriyet|7afriyat|hafriyat,3,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,7afriyet,7afriyat|hafriyat,7afriyet|7afriyat|hafriyat,1,2,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00927,أشغال,works,infra_roads,works,single_word,ashghal,individual_term,TRUE,,ashghal,,ashghal,1,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,ashghal,,ashghal,1,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00928,تعبيد,paving,infra_roads,works,single_word,ta3bid,individual_term,TRUE,,ta3bid,,ta3bid,1,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,ta3bid,,ta3bid,1,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00929,ترقيع,patching,infra_roads,works,single_word,tar2i3,individual_term,TRUE,,tar2i3|tarqi3,,tar2i3|tarqi3,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,tar2i3|tarqi3,,tar2i3|tarqi3,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00930,تزفيت,asphalting,infra_roads,works,single_word,tazfit,individual_term,TRUE,,tazfit,zefet,tazfit|zefet,2,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,tazfit,zefet,tazfit|zefet,1,1,0.59,C_CONTEXT_ONLY,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00931,ورشة,worksite,infra_roads,works,single_word,warshe,individual_term,TRUE,,,warshe,warshe,1,tari2|share3|rasif|sayara|zefet|7ofra|ashghal,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,warshe,warshe,0,1,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,tari2|share3|rasif|seyara|zefet|ashghal,person_name|agency_only|time_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00932,وصلة,connection,infra_water,connection,single_word,wasle,individual_term,TRUE,,wasle|wasleh,,wasle|wasleh,2,may|balou3a|majari|masoura|tasrib|fayadan|berke|matar,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,wasle|wasleh,,wasle|wasleh,2,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00933,رطوبة,humidity/dampness,infra_water,dampness,single_word,rtoube,individual_term,TRUE,,rtoube|ratoube|rtobe|ratobe,,rtoube|ratoube|rtobe|ratobe,4,may|balou3a|majari|masoura|tasrib|fayadan|berke|matar,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,rtoube|ratoube|rtobe|ratobe,,rtoube|ratoube|rtobe|ratobe,4,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00934,سيفون,siphon/drain,infra_water,drain,single_word,sifon,individual_term,TRUE,,sifon,,sifon,1,may|balou3a|majari|masoura|tasrib|fayadan|berke|matar,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,1,3,TRUE,FALSE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,sifon,,sifon,1,0,0.82,B_RELIABLE_AFTER_REVIEW,domain_candidate_after_review,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,1,native_review|validator_pass|decision_logged|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,domain_candidate_eval,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,FALSE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00935,عبارة,culvert,infra_water,drainage,single_word,3abbara,individual_term,TRUE,,,3abbara,3abbara,1,may|balou3a|majari|masoura|tasrib|fayadan|berke|matar,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,3abbara,3abbara,0,1,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00936,بالوعة,drain,infra_water,drainage,single_word,balou3a,individual_term,TRUE,,,balou3a|balo3a|ballou3a|ballo3a,balou3a|balo3a|ballou3a|ballo3a,4,may|balou3a|majari|masoura|tasrib|fayadan|berke|matar,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,balou3a|balo3a|ballou3a|ballo3a,balou3a|balo3a|ballou3a|ballo3a,0,4,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00937,مزراب,gutter,infra_water,drainage,single_word,mizrab,individual_term,TRUE,,,mizrab|mezreb,mizrab|mezreb,2,may|balou3a|majari|masoura|tasrib|fayadan|berke|matar,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,mizrab|mezreb,mizrab|mezreb,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
ARZ-V9-00938,ريغار,inspection chamber,infra_water,drainage,single_word,regar,individual_term,TRUE,,,regar|regard,regar|regard,2,may|balou3a|majari|masoura|tasrib|fayadan|berke|matar,person_name_only|place_only,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,2,3,TRUE,TRUE,FALSE,FALSE,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,,regar|regard,regar|regard,0,2,0.51,C_CONTEXT_ONLY,context_only_feature,FALSE,FALSE,FALSE,FALSE,FALSE,may|balou3a|majari|masoura|tasrib|fayadan|berke,person_name|place_only,3,2,native_review|validator_pass|decision_logged|second_reviewer|context_rule|taxonomy_alignment,arabizi_candidate_bank_or_variant_lookup,open_domain_candidate_review,TRUE,ambiguous_context_eval,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,TRUE,derived_from_v7_reliability_locked,v8 splits variants into safe-unique vs context-only and keeps all production permissions false until review/eval gates pass.,2026-05-20T14:08:40Z
